candidate_id,name,party,state,incumbent_challenge_full,candidate_election_year,receipts,disbursements,cash_on_hand_end_period,debts_owed_by_committee,percent_vote,win,num_terms
H4AZ02010,"SWEENEY, JOSEPH D",REP,AZ,Challenger,2008,0.0,0.0,0.0,0.0,0.32788095007863033,0.0,11
H4AZ04024,"FRANKS, TRENT",REP,AZ,Incumbent,2008,485041.42,442237.21,79125.51,304100.0,0.5943796723891569,1.0,9
H4CA20082,"COSTA, JIM MR.",DEM,CA,Incumbent,2008,1026589.26,922371.13,309232.4,10000.0,0.7433455062689287,1.0,8
H4CA12089,"HERMANSON, BARRY",GRE,CA,Open seat,2008,26411.0,26378.0,30.0,0.0,0.02164487564314435,0.0,5
H4CA14085,"HOLTZ, BRIAN",LIB,CA,Challenger,2008,0.0,0.0,0.0,0.0,0.043733456515841415,0.0,2
H4CA16049,"LOFGREN, ZOE",DEM,CA,Incumbent,2008,797812.7,592979.11,351253.67,0.0,0.7134034978351605,1.0,13
H4CA17021,"FARR, SAM",DEM,CA,Incumbent,2008,743124.8,775799.09,79837.0,1292.8,0.7387917384724397,1.0,12
H4CA23011,"WATERS, MAXINE",DEM,CA,Incumbent,2008,781103.12,831990.41,50881.42,103489.18,0.8258233422244617,1.0,16
H4AZ06045,"SCHWEIKERT, DAVID",REP,AZ,Challenger,2008,1445724.55,1441009.08,4715.47,250000.0,0.43573555900344196,0.0,7
H4CA49081,"GROSSMITH, LARS R.",LIB,CA,Challenger,2008,0.0,0.0,0.0,0.0,0.04251464661154278,0.0,2
H4CO03167,"SALAZAR, JOHN T",DEM,CO,Incumbent,2008,1335171.91,901276.89,464754.29,0.0,0.6161251540653571,1.0,3
H4CA46095,"LASH, TOM",GRE,CA,Challenger,2008,0.0,0.0,0.0,0.0,0.028943798483579117,0.0,1
H4CA49032,"BILBRAY, BRIAN P",REP,CA,Incumbent,2008,1366329.03,1456460.5,47384.15,0.0,0.5023955190078532,1.0,7
H4FL05032,"RUSSELL, JOHN T",DEM,FL,Challenger,2008,36219.04,37223.72,718.84,6750.11,0.3884538041472954,0.0,3
H4FL13069,"JENNINGS, CHRISTINE",DEM,FL,Open seat,2008,2242099.06,2211127.16,69744.14,20000.0,0.3749144012434918,0.0,2
H4CT03074,"FERRUCCI, RALPH",GRE,CT,Challenger,2008,0.0,0.0,0.0,0.0,0.02896411180759194,0.0,1
H4FL14059,"MACK, CONNIE",REP,FL,Incumbent,2008,1307192.82,1008112.95,501085.89,0.0,0.5943565737209936,1.0,4
H4FL14091,"NEELD, ROBERT M. JR.",DEM,FL,Challenger,2008,15781.0,15255.26,2294.59,2500.0,0.2476640089337931,0.0,5
H4FL20023,"SCHULTZ, DEBBIE WASSERMAN",DEM,FL,Incumbent,2008,1721755.49,1475441.14,509306.32,0.0,0.7747623176559116,1.0,8
H4FL20031,"HOSTETTER, MARGARET",NPA,FL,Challenger,2008,8784.0,8622.52,255.91,7750.0,0.2252033048254577,0.0,1
H4FL23050,"THORPE, MARION DENNIS JR DR",REP,FL,Challenger,2008,51636.4,50975.86,660.54,11450.0,0.177983509742946,0.0,1
H4GA12010,"BARROW, JOHN J",DEM,GA,Incumbent,2008,2299747.01,2502788.32,24238.72,0.0,0.6600036096015401,1.0,5
H4GA06087,"PRICE, THOMAS EDMUNDS",REP,GA,Incumbent,2008,1622325.52,1607721.48,169072.1,4069.71,0.6848265601012805,1.0,7
H4IL07037,"DAVIS, DANNY K",DEM,IL,Incumbent,2008,531846.11,413004.45,592217.37,114283.71,0.8501753866272664,1.0,15
H4GA08067,"WESTMORELAND, LYNN A.",REP,GA,Incumbent,2008,762005.81,920972.79,340451.41,0.0,0.6569414443341701,1.0,6
H4IA05102,"LATHAM, THOMAS P.",REP,IA,Incumbent,2008,1573143.03,1627659.41,68474.19,0.0,0.605668116680383,1.0,8
H4IL03077,"LIPINSKI, DANIEL WILLIAM",DEM,IL,Incumbent,2008,707826.25,553033.67,258670.58,0.0,0.7327533499770724,1.0,8
H4KS02107,"BOYDA, NANCY E E",DEM,KS,Incumbent,2008,1726196.82,1760729.97,0.0,0.0,0.46211943717703413,0.0,2
H4IN01012,"VISCLOSKY, PETER J",DEM,IN,Incumbent,2008,1906524.26,1680085.57,991751.07,0.0,0.7090014254207119,1.0,18
H4IN02101,"DONNELLY, JOSEPH S MR.",DEM,IN,Incumbent,2008,1846898.45,1599272.29,284937.89,28380.0,0.6709099110064222,1.0,4
H4KY06072,"CHANDLER, A.B. III",DEM,KY,Incumbent,2008,1034158.31,482000.64,1123441.97,0.0,0.6465783678468754,1.0,4
H4IN04099,"SOUDER, MARK E",REP,IN,Incumbent,2008,1077173.99,1064306.82,15704.96,8954.44,0.5503872680545392,1.0,8
H4LA03028,"MELANCON, CHARLIE JR.",DEM,LA,Incumbent,2008,1544918.58,904882.27,777659.85,0.0,1.0,1.0,3
H4KS04087,"TIAHRT, TODD W.",REP,KS,Incumbent,2008,1334561.39,964062.6,1001934.61,0.0,0.6340995826624636,1.0,8
H4MA03022,"MCGOVERN, JIM",DEM,MA,Incumbent,2008,1085784.75,848700.22,332279.45,0.0,0.750437663814846,1.0,12
H4LA07029,"BOUSTANY, CHARLES DR. JR.",REP,LA,Incumbent,2008,1569144.19,1606467.08,142122.04,0.0,0.6188390458925809,1.0,6
H4MA05043,"TIERNEY, THOMAS P",REP,MA,Open seat,2008,36055.0,36138.0,330.0,138000.0,0.6678593992642847,1.0,6
H4KY01040,"WHITFIELD, ED",REP,KY,Incumbent,2008,1020198.72,1052641.15,649873.99,0.0,0.6434826905985129,1.0,11
H4MA06033,"TIERNEY, JOHN F",DEM,MA,Incumbent,2008,735819.12,498046.34,1282610.98,0.0,0.6678593992642847,1.0,10
H4ME01111,"SUMMERS, CHARLES E JR",REP,ME,Open seat,2008,655638.06,644694.56,10957.75,77741.46,0.45101038821654266,0.0,3
H4MI03045,"EHLERS, VERNON J",REP,MI,Incumbent,2008,413368.4,319958.28,464290.21,0.0,0.6110584736056225,1.0,8
H4MI07103,"WALBERG, TIMOTHY L.",REP,MI,Incumbent,2008,2112220.2,2128563.85,21617.48,0.0,0.4647455986297884,0.0,8
H4MI08085,"ALEXANDER, ROBERT DARWOOD",DEM,MI,Challenger,2008,218546.61,214285.11,4261.5,29738.67,0.4023456404328456,0.0,1
H4MI08093,"WHITE, WILL TYLER",LIB,MI,Challenger,2008,0.0,0.0,0.0,0.0,0.012093239345477272,0.0,2
H4MN02094,"IDUSOGIE, PETER",DFL,MN,Challenger,2008,0.0,0.0,0.0,0.0,0.721961993135884,1.0,1
H4MO03155,"BABCOCK, KEVIN C.",LIB,MO,Challenger,2008,0.0,0.0,0.0,0.0,0.018087592724316634,0.0,1
H4NC05146,"FOXX, VIRGINIA ANN",REP,NC,Incumbent,2008,1096763.78,852653.7,926161.55,0.0,0.5836848432199631,1.0,8
H4MO04088,"PARNELL, JEFFREY RICHARD",REP,MO,Challenger,2008,3910.0,0.0,4110.0,0.0,0.3408940370071345,0.0,3
H4MO05234,"CLEAVER, EMANUEL II",DEM,MO,Incumbent,2008,554098.64,554041.39,109787.05,0.0,0.6437315405577403,1.0,8
H4NC06011,"COBLE, JOHN HOWARD",REP,NC,Incumbent,2008,569688.97,688822.79,603648.71,0.0,0.6699728092006147,1.0,15
H4MO07107,"CRAIG, KEVIN",LIB,MO,Challenger,2008,0.0,0.0,0.0,0.0,0.02156788733091593,0.0,6
H4MS02068,"THOMPSON, BENNIE G.",DEM,MS,Incumbent,2008,2147398.0,1081789.8,1284126.04,0.0,0.6905024488817344,1.0,13
H4NH02175,"HODES, PAUL W",DEM,NH,Incumbent,2008,2031765.28,2021755.43,21703.34,0.0,0.5644174720911066,1.0,2
H4NC09106,"MYRICK, SUE",REP,NC,Incumbent,2008,1198845.82,1164512.08,114443.12,0.0,0.33002719079938525,0.0,9
H4NC01046,"BUTTERFIELD, G K",DEM,NC,Incumbent,2008,792331.46,703696.02,141682.41,0.0,0.7028267662275632,1.0,8
H4NC10047,"MCHENRY, PATRICK TIMOTHY",REP,NC,Incumbent,2008,1525723.85,1587884.54,71500.51,265500.0,0.5755093425535978,1.0,8
H4NV01138,"DUENSING, JIM",LIB,NV,Challenger,2008,0.0,0.0,0.0,0.0,0.019779662941962765,0.0,2
H4NV03076,"SILVESTRI, JOSEPH P.",LIB,NV,Challenger,2008,0.0,0.0,0.0,0.0,0.02905560701176632,0.0,4
H4ND00038,"SAND, DUANE",REP,ND,Challenger,2008,1963456.98,1944099.2,19357.78,155064.73,0.38025894606086663,0.0,1
H4NY05064,"POLICARPIO, GONZALO MANALO",REP,NY,Challenger,2008,21022.0,19194.0,0.0,0.0,0.014628124878503946,0.0,1
H4NY07011,"ACKERMAN, GARY L.",DEM,NY,Incumbent,2008,1313445.46,988778.86,1164085.83,0.0,0.013626997395124607,0.0,15
H4NY11138,"CLARKE, YVETTE",DEM,NY,Incumbent,2008,537752.02,547492.21,32840.29,92023.62,0.6850355862642216,1.0,8
H4NY16053,"MOHAMED, ALI",REP,NY,Challenger,2008,0.0,0.0,0.0,0.0,0.0032271576823462086,0.0,2
H4NY27076,"HIGGINS, BRIAN",DEM,NY,Incumbent,2008,1088829.13,850362.52,624794.89,0.0,0.5764691452245966,1.0,8
H4NE01064,"FORTENBERRY, JEFF",REP,NE,Incumbent,2008,725533.83,341036.5,399408.75,3720.53,0.7036108363138269,1.0,8
H4NY29080,"KUHL, JOHN",REP,NY,Incumbent,2008,1501074.39,1501657.5,14801.11,19905.5,0.03539560947354034,0.0,2
H4OH03055,"MITAKIDES, LOUELLA JANE",DEM,OH,Challenger,2008,462028.08,462078.08,0.0,19897.77,0.36680371940034157,0.0,2
H4OH05035,"WEIRAUCH, ROBIN",DEM,OH,Open seat,2008,545835.03,548798.6,502.67,0.0,0.42241695061988743,0.0,2
H4OH19036,"LATOURETTE, STEVE C",REP,OH,Incumbent,2008,1476189.67,1425139.08,190892.29,0.0,0.5831696126084037,1.0,9
H4OK02089,"BOREN, DAVID D",DEM,OK,Incumbent,2008,1748483.81,960355.67,1112993.05,0.0,0.7046907191408595,1.0,4
H4OK02139,"WICKSON, RAYMOND",REP,OK,Challenger,2008,0.0,0.0,0.0,0.0,0.29530928085914054,0.0,3
H4OK06056,"LUCAS, FRANK D",REP,OK,Incumbent,2008,543190.88,644451.46,199806.57,0.0,0.6971807277225288,1.0,13
H4PA13124,"SCHWARTZ, ALLYSON Y.",DEM,PA,Incumbent,2008,3161120.75,1745581.39,1980215.91,0.0,0.6279420630085515,1.0,5
H4PA15087,"DENT, CHARLES W",REP,PA,Incumbent,2008,1881017.76,1775400.41,178644.31,0.0,0.5857098584092508,1.0,7
H4PA18131,"DOYLE, MIKE",DEM,PA,Incumbent,2008,915675.82,838616.61,327111.17,0.0,0.9125781426527076,1.0,13
H4PA21051,"ENGLISH, PHILIP S.",REP,PA,Incumbent,2008,2659971.48,2633353.31,26661.5,50000.0,0.4875433165941379,0.0,7
H4SC05041,"SPENCER, ALBERT",REP,SC,Challenger,2008,0.0,0.0,0.0,0.0,0.369858138661704,0.0,1
H4TX02108,"POE, TED",REP,TX,Incumbent,2008,800697.2,391243.17,641080.8,0.0,0.8892257533745697,1.0,7
H4TN03165,"HOWARD-HILL, JEAN",IND,TN,Challenger,2008,0.0,0.0,0.0,0.0,0.018182636482289932,0.0,2
H4TN03173,"VANDAGRIFF, DOUG",DEM,TN,Challenger,2008,0.0,0.0,0.0,0.0,0.2740109815923309,0.0,2
H4TN04015,"GORDON, BART",DEM,TN,Incumbent,2008,1704000.82,1122458.41,1020405.37,0.0,0.7442266730005976,1.0,13
H4RI01034,"KENNEDY, PATRICK J",DEM,RI,Incumbent,2008,1496422.16,1791875.58,260943.96,0.0,0.6851668411966151,1.0,8
H4TX09095,"GREEN, ALEXANDER",DEM,TX,Incumbent,2008,369156.11,384447.39,104082.96,104800.0,0.936469914338532,1.0,8
H4TX10028,"DOGGETT, LLOYD A MR.",DEM,TX,Incumbent,2008,1150664.96,401454.55,2765078.14,0.0,0.6582822970449302,1.0,13
H4TN06051,"DAVIS, LINCOLN EDWARD",DEM,TN,Incumbent,2008,1062422.68,1074528.34,18928.13,0.0,0.5875622985929024,1.0,6
H4TX04039,"GOHMERT, LOUIE",REP,TX,Incumbent,2008,888651.96,834737.62,197458.75,0.0,0.8757610297183842,1.0,8
H4TX18054,"LEE, SHEILA JACKSON",DEM,TX,Incumbent,2008,930271.6,562707.71,419714.06,0.0,0.7732494614928355,1.0,13
H4TX19102,"NEUGEBAUER, RANDY",REP,TX,Incumbent,2008,1283213.78,1052077.55,488012.17,0.0,0.7243896462334112,1.0,7
H4TX10093,"MCCAUL, MICHAEL",REP,TX,Incumbent,2008,1723169.71,1728344.28,42845.11,508754.09,0.5388837016599466,1.0,8
H4TX13014,"THORNBERRY, MAC",REP,TX,Incumbent,2008,778209.53,789267.6,342865.92,0.0,0.7764693707716919,1.0,13
H4TX24094,"MARCHANT, KENNY E MR.",REP,TX,Incumbent,2008,651069.4,644826.72,316081.85,25000.0,0.5598402927965397,1.0,8
H4TX19136,"CONAWAY, K. MICHAEL HON.",REP,TX,Incumbent,2008,1137072.59,951808.44,516040.75,0.0,0.8833078686019863,1.0,9
H4TX19235,"PETERSON, RICHARD",LIB,TX,Challenger,2008,0.0,0.0,0.0,0.0,0.02613805881923039,0.0,4
H4TX27030,"VADEN, WILLIAM R",REP,TX,Challenger,2008,0.0,0.0,0.0,0.0,0.3838497714850982,0.0,4
H4TX06117,"BARTON, JOE LINUS",REP,TX,Incumbent,2008,1517025.9,1934771.85,1400599.28,0.0,0.6201680792067916,1.0,17
H4VA02037,"DRAKE, THELMA D.",REP,VA,Incumbent,2008,2046098.88,2033549.15,21167.32,0.0,0.47462423026770245,0.0,2
H4WA06067,"CLOUD, DOUGLAS RICHARD",REP,WA,Challenger,2008,17950.5,18410.01,114.78,0.0,0.3313543587213379,0.0,4
H4VA11053,"ODDO, JOSEPH P.",OTH,VA,Open seat,2008,0.0,0.0,0.0,0.0,0.020225819283375662,0.0,2
H4WI04183,"MOORE, GWENDOLYNNE",DEM,WI,Incumbent,2008,546190.88,559765.89,35513.38,0.0,0.8762643648767208,1.0,8
H4WV03062,"GEARHEART, GARY M (MARTY)",REP,WV,Challenger,2008,0.0,0.0,0.0,0.0,0.3308073594049928,0.0,3
H4WA08071,"REICHERT, DAVE",REP,WA,Incumbent,2008,2855902.63,2852519.12,6666.42,132642.51,0.5278431415770708,1.0,7
H6AK00045,"YOUNG, DONALD E",REP,AK,Incumbent,2008,1412031.02,3213536.55,57037.18,0.0,0.5014196568847049,1.0,22
H6AK00094,"WRIGHT, MR. DONALD",OTH,AK,Challenger,2008,0.0,0.0,0.0,0.0,0.04503151638284045,0.0,1
H6AR01072,"BERRY, MARION",DEM,AR,Incumbent,2008,1166379.03,848991.51,464633.51,0.0,1.0,1.0,7
H6AR02203,"SNYDER, VICTOR F",DEM,AR,Incumbent,2008,301984.35,307063.01,27414.73,0.0,0.7654254667118536,1.0,7
H6AZ00027,"CRUM, WILLIAM STEPHEN",DEM,AZ,Challenger,2008,0.0,0.0,0.0,0.0,0.010697496915890338,0.0,2
H6AL04098,"ADERHOLT, ROBERT B.",REP,AL,Incumbent,2008,666974.75,688870.42,240172.28,0.0,0.7475899333883048,1.0,12
H6CA05195,"MATSUI, DORIS",DEM,CA,Incumbent,2008,964540.71,889118.97,153888.28,10879.22,0.7426556035359816,1.0,7
H6AZ05067,"MITCHELL, HARRY E",DEM,AZ,Incumbent,2008,2437572.35,2324603.92,133963.97,0.0,0.5315677777183314,1.0,2
H6AZ08038,"GIFFORDS, GABRIELLE",DEM,AZ,Incumbent,2008,3303135.72,2775319.38,669497.12,0.0,0.5472056198326967,1.0,3
H6AZ02155,"THRASHER, JOHN A MR.",DEM,AZ,Challenger,2008,36806.25,37193.68,0.0,0.0,0.37160489079145503,0.0,2
H6CA10088,"TAUSCHER, ELLEN O.",DEM,CA,Incumbent,2008,1289088.09,1049783.39,451229.07,9460.01,0.6512493012382905,1.0,7
H6CA14098,"BROUILLET, CAROL",GRE,CA,Challenger,2008,0.0,0.0,0.0,3678.0,0.036390165929771304,0.0,2
H6CA02010,"HERGER, WALLY",REP,CA,Incumbent,2008,970059.19,1256607.54,270109.46,13650.0,0.5789499782175201,1.0,14
H6CA16127,"WINSTON, CHAREL",REP,CA,Challenger,2008,0.0,0.0,0.0,0.0,0.24058696615642367,0.0,1
H6CA06193,"HALLIWELL, MICHAEL JOHN",REP,CA,Challenger,2008,56448.0,56582.0,89.0,0.0,0.24058096778019866,0.0,3
H6CA20137,"LOPEZ, JAMES",REP,CA,Challenger,2008,27526.0,28081.0,-557.0,0.0,0.25665449373107135,0.0,1
H6CA03091,"DURSTON, BILL",DEM,CA,Challenger,2008,729276.61,731518.17,2655.27,48348.41,0.43933372817994815,0.0,2
H6CA04123,"BROWN, CHARLES",DEM,CA,Open seat,2008,2570019.4,2598084.0,35340.47,5464.71,0.4975661203959111,0.0,2
H6CA21028,"GALLEGLY, ELTON",REP,CA,Incumbent,2008,743204.74,737064.3,778746.28,0.0,0.5815391998720222,1.0,13
H6CA07043,"MILLER, GEORGE",DEM,CA,Incumbent,2008,1155886.75,948690.54,384186.62,1794.75,0.7282012837932812,1.0,19
H6CA22125,"MCCARTHY, KEVIN",REP,CA,Incumbent,2008,1040021.89,709692.11,800432.95,9381.27,1.0,1.0,7
H6CA26183,"WARNER, RUSSELL",DEM,CA,Challenger,2008,1309330.73,1334178.38,2884.78,10000.0,0.4044435293677236,0.0,2
H6CA07118,"MCCONNELL, CAMDEN",LIB,CA,Challenger,2008,0.0,0.0,0.0,0.0,0.02534362980410865,0.0,1
H6CA34112,"LUNGREN, DANIEL E",REP,CA,Incumbent,2008,904199.4,1325042.62,24291.01,21015.61,0.4949083892168663,0.0,11
H6CA34211,"MILLER, WAYNE",REP,CA,Challenger,2008,0.0,0.0,0.0,0.0,0.7282012837932812,1.0,2
H6CA24048,"WAXMAN, HENRY A.",DEM,CA,Incumbent,2008,990875.65,745091.08,898381.45,1954.2,1.0,1.0,19
H6CA24113,"SHERMAN, BRAD",DEM,CA,Incumbent,2008,1267711.19,565843.63,2093212.92,924.6,3.85630699008228e-05,0.0,12
H6CA36125,"GIBSON, BRIAN",REP,CA,Challenger,2008,9746.0,9472.0,0.0,0.0,0.3135561756709822,0.0,1
H6CA39020,"ROYCE, ED MR",REP,CA,Incumbent,2008,1644382.23,1172946.82,2198888.94,0.0,0.6254904076479855,1.0,15
H6CA46033,"SANCHEZ, LORETTA",DEM,CA,Incumbent,2008,1244417.47,1258599.48,464895.83,0.0,0.6948957793889177,1.0,10
H6CA08173,"BERG, PHILIP ZIMT",LIB,CA,Challenger,2008,0.0,0.0,0.0,0.0,0.022801291512268316,0.0,2
H6CA47031,"AVILA, ROSEMARIE I",REP,CA,Challenger,2008,52769.72,52640.56,0.0,40000.0,0.2543371310201968,0.0,1
H6CA40275,"AVALOS, CHRISTINA",DEM,CA,Challenger,2008,0.0,0.0,0.0,0.0,0.3745095923520145,0.0,2
H6CA48039,"CAMPBELL, JOHN B. T. III",REP,CA,Incumbent,2008,1008972.76,776457.46,269444.96,4072.58,0.5560637767167042,1.0,4
H6CA48070,"YOUNG, STEVEN",DEM,CA,Open seat,2008,270460.75,268133.76,3368.63,248887.34,0.4066607926090534,0.0,1
H6CA09023,"STARK, PETE",DEM,CA,Incumbent,2008,913169.6,659575.32,418737.9,0.0,0.23359566498664244,0.0,18
H6CA48229,"HOLT, DELECIA ANN",REP,CA,Open seat,2008,304831.8,65355.58,239476.22,0.0,0.043733456515841415,0.0,1
H6CA51058,"LITWIN, DAN",LIB,CA,Challenger,2008,0.0,0.0,0.0,0.0,0.030413344781062186,0.0,1
H6CA42099,"BACA, JOE",DEM,CA,Incumbent,2008,941700.85,885969.18,62775.74,57431.57,0.6914371115979332,1.0,8
H6DE00180,"HARTLEY-NAGLE, KAREN",DEM,DE,Challenger,2008,27846.39,27787.91,58.48,2475.0,0.37989710914576724,0.0,1
H6CO01141,"DEGETTE, DIANA L",DEM,CO,Incumbent,2008,808496.96,925782.17,106102.19,0.0,0.7193570253419289,1.0,12
H6CO02131,"CALHOUN, J.A.",GRE,CO,Open seat,2008,0.0,0.0,0.0,0.0,0.02911454158971321,0.0,1
H6FL08213,"GRAYSON, ALAN MARK",DEM,FL,Challenger,2008,3136467.21,3208028.05,6001.13,1001661.42,0.5201056736393617,1.0,7
H6CO05159,"LAMBORN, DOUGLAS L",REP,CO,Incumbent,2008,611757.07,593495.25,46469.23,62226.55,0.6003041207044589,1.0,7
H6CO05225,"SCOTT, BRIAN X.",OTH,CO,Challenger,2008,0.0,0.0,0.0,0.0,0.33856907226074734,0.0,2
H6CO07023,"PERLMUTTER, EDWIN G",DEM,CO,Incumbent,2008,1770092.27,1276240.39,544853.01,0.0,0.634817107443446,1.0,7
H6FL09070,"BILIRAKIS, GUS MICHAEL",REP,FL,Incumbent,2008,1494539.0,1542346.77,34583.11,54337.33,0.621712622496254,1.0,7
H6FL09096,"MITCHELL, WILLIAM D",DEM,FL,Open seat,2008,280627.21,394762.22,9394.17,201838.33,0.36266928451279934,0.0,1
H6CT04119,"DUFFEE, RICHARD Z",GRE,CT,Challenger,2008,0.0,0.0,0.0,0.0,0.0044951680182397594,0.0,1
H6CT05124,"MURPHY, CHRISTOPHER S MR.",DEM,CT,Incumbent,2008,3080823.92,3056646.01,74880.52,3635.2,0.5325434402640613,1.0,3
H6FL11126,"CASTOR, KATHY",DEM,FL,Incumbent,2008,631098.72,662371.77,120174.9,0.0,0.7165581420692715,1.0,7
H6FL11175,"ADAMS, EDDIE JR",REP,FL,Open seat,2008,57642.46,57654.73,0.0,0.0,0.28344185793072846,0.0,4
H6FL16059,"MAHONEY, TIM",DEM,FL,Incumbent,2008,3069431.96,3116459.75,8461.33,0.0,0.399067135866593,0.0,1
H6FL19038,"WEXLER, ROBERT",DEM,FL,Incumbent,2008,2908102.27,2372551.33,1056743.71,8305.81,0.661572494739181,1.0,7
H6FL00046,"BOYD, F. ALLEN JR.",DEM,FL,Incumbent,2008,1450650.02,962424.91,1157706.56,2000.0,0.6187911532764215,1.0,7
H6FL19046,"GRABER, BENJAMIN",DEM,FL,Challenger,2008,425788.08,425788.08,0.0,233521.81,0.0660510528173156,0.0,2
H6FL22040,"KLEIN, RON",DEM,FL,Incumbent,2008,3955507.98,2372300.97,1584194.66,18294.74,0.5467910503281568,1.0,2
H6FL13148,"BUCHANAN, VERNON",REP,FL,Incumbent,2008,4434209.35,4345558.89,99083.97,1217883.82,0.5553919064337656,1.0,7
H6GA04129,"JOHNSON, HENRY C ""HANK"" JR",DEM,GA,Incumbent,2008,380350.32,381105.17,11085.0,11691.32,0.9991099005758943,1.0,7
H6GA13013,"HONEYCUTT, DEBORAH TRAVIS T",REP,GA,Challenger,2008,5280376.4,5204677.44,95567.48,156783.42,0.3095503941469761,0.0,2
H6GA05217,"LEWIS, JOHN MR.",DEM,GA,Incumbent,2008,1267600.73,1195116.63,370287.02,0.0,0.9995420651995472,1.0,17
H6IA01098,"BRALEY, BRUCE L",DEM,IA,Incumbent,2008,1150972.67,979340.28,287788.33,6000.0,0.6460664063849636,1.0,4
H6HI01121,"ABERCROMBIE, NEIL",DEM,HI,Incumbent,2008,1444075.45,1005224.37,1072495.56,0.0,0.705970682219801,1.0,12
H6FL06035,"YOUNG, C. W. BILL",REP,FL,Incumbent,2008,944433.76,969228.63,470837.04,0.0,0.606802337162207,1.0,19
H6HI02251,"HIRONO, MAZIE MRS.",DEM,HI,Incumbent,2008,1240406.12,970824.48,326356.4,136369.51,0.6975045238395825,1.0,3
H6ID01177,"SALI, WILLIAM T",REP,ID,Incumbent,2008,1178123.01,1168542.52,20266.01,117084.93,0.4939424888876102,0.0,2
H6IA02146,"LOEBSACK, DAVID WAYNE",DEM,IA,Incumbent,2008,887188.13,812882.83,107558.37,0.0,0.5724263877136986,1.0,7
H6IA03144,"BOSWELL, LEONARD L.",DEM,IA,Incumbent,2008,1537396.03,1547572.33,102548.57,0.0,0.5640369979498723,1.0,8
H6IL06117,"ROSKAM, PETER",REP,IL,Incumbent,2008,2659885.26,2708864.76,41559.93,76653.49,0.5757046159594882,1.0,6
H6IL02124,"JACKSON, JESSE L JR",DEM,IL,Incumbent,2008,1189930.76,1673973.32,461248.36,0.0,0.8941362509616206,1.0,9
H6IL10119,"SEALS, DANIEL JOSEPH",DEM,IL,Challenger,2008,3532532.47,3566128.23,1776.95,0.0,0.4744110033029136,0.0,2
H6IN06024,"HOLLAND, GEORGE THOMAS",LIB,IN,Challenger,2008,0.0,0.0,0.0,0.0,0.026695041287197428,0.0,15
H6IL14111,"LAESCH, JOHN",DEM,IL,Open seat,2008,173247.95,176481.19,133.47,0.0,0.6418936997880034,1.0,1
H6IL17155,"HARE, PHILIP G",DEM,IL,Incumbent,2008,896351.16,556139.34,396336.62,11487.34,0.997665682370258,1.0,2
H6IN08210,"ELLSWORTH, BRAD",DEM,IN,Incumbent,2008,1571819.66,1366667.67,232767.29,22726.16,0.6474017196066726,1.0,2
H6IN09119,"SCHANSBERG, D (DAVID) ERIC",LIB,IN,Challenger,2008,31022.0,35565.0,100.0,414.0,0.038221310117143185,0.0,1
H6KS01096,"MORAN, JERRY",REP,KS,Incumbent,2008,1586154.31,2769950.88,0.0,0.0,0.8188049323161354,1.0,6
H6IN06149,"WELSH, BARRY ALAN",DEM,IN,Challenger,2008,23627.41,24937.99,7488.91,8156.12,0.3337853915555996,0.0,4
H6KS02235,"TUCKER, ROGER D.",REF,KS,Challenger,2008,0.0,0.0,0.0,0.0,0.010970913286035144,0.0,1
H6KY03090,"NORTHUP, ANNE HON.",REP,KY,Challenger,2008,1705225.78,1708086.2,6021.28,0.0,0.4063459242216851,0.0,5
H6KY03124,"YARMUTH, JOHN A MR",DEM,KY,Incumbent,2008,2136765.38,2138463.44,24351.45,132262.4,0.593654075778315,1.0,7
H6LA02207,"KAHN, GREGORY W. (RHUMBLINE)",LIB,LA,Challenger,2008,0.0,0.0,0.0,0.0,0.008208486588319727,0.0,1
H6LA04088,"KELLEY, CHESTER T (CATFISH)",UNK,LA,Open seat,2008,31473.8,39511.8,53.39,28432.65,0.035053795964222444,0.0,1
H6MA07101,"MARKEY, EDWARD J MR.",DEM,MA,Incumbent,2008,1454665.36,1021895.84,2826284.97,0.0,0.704837156800903,1.0,19
H6MD03292,"SARBANES, JOHN P MR.",DEM,MD,Incumbent,2008,1012937.74,799510.84,280419.36,0.0,0.696571698216435,1.0,7
H6MD04183,"EDWARDS, DONNA",DEM,MD,Incumbent,2008,1457361.79,1443946.48,15527.43,10020.0,0.8582528008068181,1.0,5
H6MD07160,"CUMMINGS, ELIJAH E",DEM,MD,Incumbent,2008,951859.81,684423.69,658018.63,0.0,0.7949758758128802,1.0,12
H6MI01192,"WARREN, JOSHUA",OTH,MI,Challenger,2008,0.0,0.0,0.0,0.0,0.006314132676094144,0.0,1
H6MI03123,"HAAS, ERWIN J",LIB,MI,Challenger,2008,0.0,0.0,0.0,0.0,0.035254469024160615,0.0,5
H6MI01028,"CONYERS, JOHN JR.",DEM,MI,Incumbent,2008,1111759.26,1196777.73,100016.88,0.0,0.9239744026473308,1.0,21
H6MI04113,"UPTON, FREDERICK STEPHEN",REP,MI,Incumbent,2008,1413949.79,1527592.65,735317.17,0.0,0.5886418100023151,1.0,17
H6MI04154,"HREN, ALLITTA",LIB,MI,Challenger,2008,0.0,0.0,0.0,0.0,0.011477905411142514,0.0,1
H6MI05193,"MATHENIA, KEN",GRE,MI,Challenger,2008,0.0,0.0,0.0,0.0,0.013143246800615297,0.0,1
